[7.518661498549306e-06, -2.2315004294315424e-12, -2.1703847615238786e-13, 1.2574885916835293e-11, -1.5361062708653396e-10, -3.0559771243263575e-15, 1.2796191441446042e-15, 1.862022795441628e-05, -2.04721003e-06, -4.616948781918752e-09, 2.5288732373971663e-10]
[6.379244942040693e-06, -1.2141495728500439e-12, -1.3499145417588374e-13, 2.0655064916266604e-11, -1.3710312367111114e-10, -2.938223714557039e-15, 9.135420618663872e-16, 1.1920405450754665e-05, -2.04721003e-06, -1.6382598006955374e-08, 1.6716823152604724e-09]
[-2.087629262835829e-06, -1.883721175809003e-12, -3.8605859070105807e-13, 4.62010753e-11, -7.940036766193274e-11, -3.735504498648099e-16, 1.4965883634152033e-15, 2.6227742401159508e-05, -1.3698566558956537e-06, -1.073454443863875e-08, 1.2841129992559076e-09]
[-5.040190463324575e-08, -1.9816638583994965e-12, -4.1098893145505303e-13, 7.247430544089936e-11, -1.75214813e-10, -1.2633992207687508e-15, 8.278002275289626e-16, 2.8573070603672606e-05, -2.04721003e-06, -9.688249872123698e-09, 9.98214034e-10]
[1.6147273578664503e-06, -1.0618564239532539e-12, -2.520076474279432e-13, 1.92905953901874e-11, -4.331233201308879e-11, -1.0457056775385524e-15, 1.075996774695223e-15, 1.5855990993482756e-05, -1.9790869725520728e-06, -1.0604298744971457e-08, 9.98214034e-10]
[-3.6848972317222047e-07, -5.657785943491691e-13, -2.28980078e-13, 2.2470331679306444e-11, -1.5254164331066295e-10, -1.8366977e-15, 6.960721615137767e-16, 3.5033731133704863e-05, -4.531362839858777e-07, -2.5997400409818524e-08, 9.98214034e-10]
[-9.621807134329585e-06, -1.7019687735764256e-12, -9.56370260225485e-14, 4.402498234197701e-11, -1.8779808785301003e-10, -1.8366977e-15, 1.0756534324334274e-15, 1.3482549128765528e-05, -1.7266479557400537e-06, -1.3565828965997544e-08, 2.331880423316884e-10]
[3.7926079328932525e-06, -1.5220103599164176e-12, -2.28980078e-13, 5.5529684137742975e-11, -2.347020986470677e-10, -1.8366977e-15, 6.5420656810959055e-16, 1.8232070409138956e-05, -3.04572325163291e-06, -2.4996452731751796e-08, 1.669346453154598e-09]
[-8.964674365417474e-06, -1.812202416238924e-12, -7.394459684084875e-14, 1.0575842951948883e-11, -1.75214813e-10, -1.8366977e-15, 1.0014898375349839e-15, 2.447058977313623e-05, -2.477200044114223e-06, -2.4308290302479742e-08, 9.98214034e-10]
[-4.7986457905515595e-06, -1.1050894015262061e-12, -2.749175966287819e-13, 4.62010753e-11, -1.75214813e-10, -5.089540414418398e-16, 8.750435216996842e-16, 3.878568495864332e-05, -2.04721003e-06, -2.717090372028318e-08, 1.545855667841773e-09]
[0.0, -2.446179463407588e-12, -5.2592641611768496e-14, 2.1614464023651955e-11, -5.048785426155624e-11, -2.752827499978476e-15, 2.1656904424825615e-16, 3.9760631682493814e-05, -2.04721003e-06, -1.4551043329913809e-08, 9.98214034e-10]
[-7.963096561331505e-06, -1.5881141438322485e-12, -1.3824372620462845e-13, 1.99331437286065e-11, -7.659421564104197e-11, -1.4296541407388879e-15, 5.291357006863332e-16, 2.1061191690095983e-05, -2.04721003e-06, -1.59792834e-08, 1.3581465685803646e-09]
[-7.939903883361897e-06, -1.0009598115986459e-12, -2.28980078e-13, 6.411412017492196e-11, -2.645961984597897e-10, -9.449933518069218e-16, 3.950899391507692e-16, 3.2672369177719436e-05, -3.3213692676761132e-06, -2.8224359073875372e-08, 9.98214034e-10]
[7.205648236338612e-06, -1.2752046642037082e-12, -3.309338091773735e-13, 2.6502906339451216e-11, -1.75214813e-10, -1.8366977e-15, 7.605674426300852e-16, 3.9834470040280256e-05, -1.1685487729193605e-06, -2.4117547833836557e-08, 1.590894568603392e-09]
[2.9409508222907127e-06, -2.312147581737347e-12, -3.2634132010664487e-13, 5.5801267113012425e-11, -4.8362129627266474e-11, -1.7288251674049474e-15, 4.03285937521268e-16, 4.128750589352873e-05, -2.6359220273719017e-06, -1.9043307602881476e-08, 1.7786031276575359e-09]
[1.1863788984454678e-06, -2.50255652656735e-12, -1.2295042876901937e-13, 6.957559618110721e-11, -1.5644068196854302e-10, -9.205509866614095e-16, 2.7161251164352536e-16, 3.5062990316554575e-05, -3.629350153291309e-06, -2.416477906599331e-08, 5.941514093869822e-10]
[-3.8131945457273186e-06, -9.396299304622872e-13, -3.3311603984209903e-13, 2.611119913622396e-11, -2.781603747205601e-10, -2.9439181894887363e-15, 1.3698565329479625e-15, 2.042282056328919e-05, -2.04721003e-06, -1.9931174134418766e-08, 1.0022662354730528e-09]
[-7.632763377969909e-06, -8.623786998451752e-13, -1.6473786643070478e-13, 3.435719412822372e-11, -1.1848089260455882e-10, -2.5402360118188284e-15, 8.7972160873105455e-16, 3.05728855206765e-05, -1.6832798127514864e-06, -2.302868038415694e-08, 8.818520808267995e-10]
[6.291368349009751e-06, -2.0156053718842658e-12, -3.934588952872817e-13, 5.3695995075397016e-11, -2.991865685820391e-10, -1.5544306176262956e-15, 8.5294406e-16, 1.1333661948491598e-05, -3.2066382051154556e-06, -1.441291082465213e-08, 1.2714879526242428e-09]
[0.0, -1.3510380915609353e-12, -2.28980078e-13, 5.696016991848436e-11, -2.3222909169682166e-10, -2.3133959684996923e-15, 8.882113714143206e-16, 3.153044195539894e-05, -2.9925185584235503e-06, -2.4566933245064445e-08, 1.3209497347585282e-09]
